Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9003928,1,OK,0.6942407,-0.4112149,-0.5727443,-0.1445545,98.141,-102.202,-162.161,0.0028173,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9003928,1,OK,0.8509734,0.2744138,-0.0449086,-0.4455609,21.218,-13.043,-188.293,0.0509509,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9003928,1,OK,0.8854106,0.4378619,-0.0536763,0.1464375,5.366,27.617,-216.202,0.0629069,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9003936,1,OK,0.6942301,-0.4110573,-0.5728343,-0.1446976,98.142,-102.197,-162.180,0.0020007,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9003936,1,OK,0.8499224,0.2746718,-0.0440309,-0.4474914,21.100,-13.063,-188.267,0.0589805,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9003936,1,OK,0.8854158,0.4380760,-0.0536216,0.1457841,5.363,27.556,-216.229,0.0639765,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9003944,1,OK,0.6941865,-0.4108825,-0.5729624,-0.1448958,98.139,-102.198,-162.176,0.0015541,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9003944,1,OK,0.8503333,0.2749371,-0.0446216,-0.4464883,21.081,-13.063,-188.255,0.0560313,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9003944,1,OK,0.8852905,0.4383173,-0.0536732,0.1458011,5.331,27.510,-216.242,0.0634637,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9003952,1,OK,0.6941352,-0.4107602,-0.5730763,-0.1450379,98.143,-102.202,-162.184,0.0014808,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9003952,1,OK,0.8508642,0.2750493,-0.0449682,-0.4453715,21.018,-12.965,-188.149,0.0531154,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9003952,1,OK,0.8853010,0.4384340,-0.0535221,0.1454412,5.309,27.454,-216.232,0.0616720,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9003960,1,OK,0.6940894,-0.4106772,-0.5731740,-0.1451057,98.151,-102.206,-162.189,0.0017393,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9003960,1,OK,0.8501976,0.2752017,-0.0449047,-0.4465553,21.050,-12.995,-188.230,0.0535584,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9003960,1,OK,0.8854344,0.4384869,-0.0531281,0.1446120,5.294,27.371,-216.295,0.0614288,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9003968,1,OK,0.6940554,-0.4105309,-0.5732731,-0.1452910,98.149,-102.206,-162.180,0.0016938,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9003968,1,OK,0.8504984,0.2746561,-0.0440944,-0.4463992,21.208,-12.894,-188.200,0.0503383,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9003968,1,OK,0.8853398,0.4386527,-0.0531878,0.1446662,5.309,27.348,-216.295,0.0558022,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9003976,1,OK,0.6940614,-0.4104966,-0.5732822,-0.1453232,98.147,-102.206,-162.184,0.0021989,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9003976,1,OK,0.8499108,0.2749918,-0.0439792,-0.4473221,21.123,-12.965,-188.213,0.0516008,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9003976,1,OK,0.8852041,0.4388076,-0.0533276,0.1449754,5.348,27.304,-216.358,0.0510870,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9003984,1,OK,0.6940467,-0.4104174,-0.5733379,-0.1453972,98.144,-102.207,-162.188,0.0030434,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9003984,1,OK,0.8492853,0.2752801,-0.0437444,-0.4483546,21.046,-13.016,-188.215,0.0519054,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9003984,1,OK,0.8849691,0.4390429,-0.0535334,0.1456199,5.370,27.248,-216.420,0.0491296,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9003992,1,OK,0.6940427,-0.4104773,-0.5733180,-0.1453255,98.150,-102.208,-162.183,0.0024006,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9003992,1,OK,0.8486244,0.2756552,-0.0434846,-0.4493994,20.976,-13.052,-188.217,0.0522632,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9003992,1,OK,0.8847811,0.4392766,-0.0535992,0.1460329,5.402,27.179,-216.481,0.0485261,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004000,1,OK,0.6940694,-0.4105038,-0.5732734,-0.1452990,98.145,-102.205,-162.181,0.0021654,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004000,1,OK,0.8449067,0.2773974,-0.0421257,-0.4554215,20.769,-13.517,-188.085,0.0479027,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004000,1,OK,0.8845187,0.4395825,-0.0538278,0.1466168,5.426,27.100,-216.592,0.0509525,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004008,1,OK,0.6941070,-0.4105934,-0.5731771,-0.1452462,98.130,-102.207,-162.165,0.0027695,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004008,1,OK,0.8436387,0.2781236,-0.0415168,-0.4573810,20.650,-13.602,-188.090,0.0525135,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004008,1,OK,0.8844404,0.4407223,-0.0526801,0.1440620,5.538,26.703,-216.951,0.0507070,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004016,1,OK,0.6941485,-0.4107754,-0.5730271,-0.1451255,98.114,-102.211,-162.133,0.0017326,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004016,1,OK,0.8442201,0.2786833,-0.0424156,-0.4558827,20.076,-13.932,-188.141,0.0551299,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004016,1,OK,0.8842575,0.4407718,-0.0532658,0.1448158,5.586,26.581,-217.101,0.0493113,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004024,1,OK,0.6941216,-0.4107019,-0.5730944,-0.1451966,98.122,-102.212,-162.140,0.0021762,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004024,1,OK,0.8444156,0.2788768,-0.0424164,-0.4554018,19.967,-14.025,-188.153,0.0450737,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004024,1,OK,0.8840921,0.4415769,-0.0523946,0.1436866,5.544,26.540,-217.163,0.0511059,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004032,1,OK,0.6941412,-0.4107125,-0.5730747,-0.1451508,98.123,-102.209,-162.144,0.0025657,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004032,1,OK,0.8431036,0.2791781,-0.0418698,-0.4576930,19.930,-14.125,-188.186,0.0478257,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004032,1,OK,0.8839860,0.4416098,-0.0527379,0.1441121,5.596,26.391,-217.341,0.0512932,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004040,1,OK,0.6941624,-0.4106987,-0.5730792,-0.1450707,98.130,-102.205,-162.169,0.0033061,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004040,1,OK,0.8417012,0.2795005,-0.0408357,-0.4601641,19.869,-14.179,-188.179,0.0540719,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004040,1,OK,0.8838755,0.4420004,-0.0522473,0.1437705,5.636,26.356,-217.419,0.0479979,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004048,1,OK,0.6941808,-0.4108265,-0.5730135,-0.1448797,98.136,-102.210,-162.179,0.0031067,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004048,1,OK,0.8419442,0.2794411,-0.0409894,-0.4597419,19.859,-14.183,-188.192,0.0478172,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004048,1,OK,0.8837809,0.4421848,-0.0520671,0.1438503,5.657,26.348,-217.364,0.0493814,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004056,1,OK,0.6942015,-0.4109350,-0.5729341,-0.1447869,98.134,-102.207,-162.163,0.0021569,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004056,1,OK,0.8413016,0.2796685,-0.0407920,-0.4607962,19.829,-14.149,-188.219,0.0517786,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004056,1,OK,0.8836205,0.4415574,-0.0534892,0.1462220,5.668,26.556,-217.270,0.0531884,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004064,1,OK,0.6941868,-0.4108270,-0.5729868,-0.1449552,98.122,-102.206,-162.155,0.0026635,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004064,1,OK,0.8405909,0.2800987,-0.0405045,-0.4618560,19.948,-14.225,-188.027,0.0523819,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004064,1,OK,0.8836119,0.4417430,-0.0532766,0.1457897,5.692,26.512,-217.268,0.0504536,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004072,1,OK,0.6941422,-0.4106036,-0.5731484,-0.1451625,98.127,-102.205,-162.176,0.0041490,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004072,1,OK,0.8420414,0.2793660,-0.0408812,-0.4596190,19.953,-14.012,-188.194,0.0513829,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004072,1,OK,0.8835133,0.4419037,-0.0533381,0.1458779,5.698,26.445,-217.307,0.0498552,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004080,1,OK,0.6941068,-0.4105659,-0.5732114,-0.1451899,98.137,-102.207,-162.184,0.0046349,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004080,1,OK,0.8410336,0.2796847,-0.0403257,-0.4613164,19.890,-14.099,-188.197,0.0512978,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004080,1,OK,0.8834081,0.4420951,-0.0533658,0.1459249,5.687,26.376,-217.381,0.0523392,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004088,1,OK,0.6941137,-0.4106034,-0.5732016,-0.1450895,98.144,-102.208,-162.194,0.0041071,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004088,1,OK,0.8352772,0.2821398,-0.0379835,-0.4703897,19.807,-14.567,-188.101,0.0497091,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004088,1,OK,0.8832377,0.4423250,-0.0534750,0.1462200,5.699,26.322,-217.413,0.0504577,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004096,1,OK,0.6941485,-0.4106485,-0.5731414,-0.1450335,98.143,-102.204,-162.201,0.0031973,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004096,1,OK,0.8338710,0.2826264,-0.0370019,-0.4726652,19.732,-14.699,-188.086,0.0396641,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004096,1,OK,0.8830396,0.4425396,-0.0535757,0.1467288,5.726,26.266,-217.437,0.0500349,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004104,1,OK,0.6942481,-0.4109640,-0.5728887,-0.1446605,98.136,-102.198,-162.195,0.0010098,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004104,1,OK,0.8328066,0.2832080,-0.0358969,-0.4742761,19.586,-14.823,-188.089,0.0408025,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004104,1,OK,0.8830868,0.4425816,-0.0534308,0.1463707,5.764,26.193,-217.459,0.0499448,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004112,1,OK,0.6943097,-0.4112033,-0.5727033,-0.1444188,98.129,-102.198,-162.187,0.0032137,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004112,1,OK,0.8319667,0.2842026,-0.0350206,-0.4752198,18.887,-15.370,-188.250,0.0472297,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004112,1,OK,0.8828393,0.4428559,-0.0536247,0.1469618,5.807,26.169,-217.512,0.0476448,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004120,1,OK,0.6943304,-0.4112745,-0.5726194,-0.1444491,98.113,-102.198,-162.148,0.0038823,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004120,1,OK,0.8328192,0.2850721,-0.0363081,-0.4731044,18.569,-15.533,-188.173,0.0472095,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004120,1,OK,0.8827362,0.4430069,-0.0536730,0.1471083,5.850,26.119,-217.590,0.0482144,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004128,1,OK,0.6943228,-0.4112636,-0.5726230,-0.1445028,98.117,-102.194,-162.147,0.0044949,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004128,1,OK,0.8329191,0.2857703,-0.0365756,-0.4724864,18.357,-15.567,-188.109,0.0572601,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004128,1,OK,0.8827485,0.4430561,-0.0535676,0.1469246,5.891,26.065,-217.627,0.0478068,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004136,1,OK,0.6942925,-0.4111300,-0.5727195,-0.1446457,98.119,-102.191,-162.165,0.0036735,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004136,1,OK,0.8343281,0.2860585,-0.0383811,-0.4696744,18.242,-15.568,-188.161,0.0559719,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004136,1,OK,0.8826517,0.4432423,-0.0534600,0.1469841,5.936,26.064,-217.559,0.0429116,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004144,1,OK,0.6943015,-0.4111624,-0.5727087,-0.1445529,98.129,-102.190,-162.182,0.0049867,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004144,1,OK,0.8356111,0.2858088,-0.0401676,-0.4673906,18.024,-15.358,-188.202,0.0521629,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004144,1,OK,0.8827364,0.4432692,-0.0531353,0.1465110,5.990,26.011,-217.584,0.0419040,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004152,1,OK,0.6943040,-0.4111803,-0.5726877,-0.1445736,98.123,-102.189,-162.165,0.0051164,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004152,1,OK,0.8359242,0.2856305,-0.0410181,-0.4668657,17.933,-15.045,-188.202,0.0560176,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004152,1,OK,0.8827474,0.4433892,-0.0528502,0.1461844,6.036,25.981,-217.593,0.0421908,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004160,1,OK,0.6943097,-0.4111634,-0.5726998,-0.1445462,98.123,-102.190,-162.174,0.0043923,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004160,1,OK,0.8354060,0.2844625,-0.0407707,-0.4685250,17.950,-15.058,-188.168,0.0533650,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004160,1,OK,0.8825302,0.4435936,-0.0530293,0.1468093,6.099,25.952,-217.542,0.0394524,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004168,1,OK,0.6942560,-0.4109596,-0.5728463,-0.1448029,98.124,-102.188,-162.173,0.0026692,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004168,1,OK,0.8335649,0.2836315,-0.0396413,-0.4723890,18.359,-14.915,-188.325,0.0502271,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004168,1,OK,0.8823672,0.4437537,-0.0531917,0.1472462,6.155,25.878,-217.497,0.0423306,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004176,1,OK,0.6941606,-0.4107431,-0.5730588,-0.1450337,98.141,-102.191,-162.181,0.0016509,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004176,1,OK,0.8298398,0.2827259,-0.0348830,-0.4798073,19.230,-14.666,-188.405,0.0541890,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004176,1,OK,0.8820674,0.4440181,-0.0535399,0.1481164,6.179,25.795,-217.510,0.0461366,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004184,1,OK,0.6941575,-0.4107524,-0.5730509,-0.1450534,98.139,-102.192,-162.179,0.0016745,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004184,1,OK,0.8234545,0.2834194,-0.0251688,-0.4908795,20.891,-14.667,-188.731,0.0521410,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004184,1,OK,0.8814057,0.4445814,-0.0544629,0.1500172,6.227,25.687,-217.544,0.0503500,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004192,1,OK,0.6940995,-0.4105075,-0.5732233,-0.1453427,98.141,-102.188,-162.194,0.0026862,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004192,1,OK,0.8141261,0.2859811,-0.0164396,-0.5051170,22.572,-16.439,-190.333,0.0532729,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004192,1,OK,0.8805538,0.4452127,-0.0558567,0.1526132,6.260,25.452,-217.677,0.0628505,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004200,1,OK,0.6940242,-0.4103153,-0.5733993,-0.1455504,98.149,-102.192,-162.207,0.0045190,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004200,1,OK,0.8029278,0.2896555,-0.0033171,-0.5209564,24.359,-18.227,-192.627,0.0465297,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004200,1,OK,0.8794687,0.4475365,-0.0560204,0.1520122,6.255,24.641,-217.923,0.0523256,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004208,1,OK,0.6940267,-0.4103264,-0.5733974,-0.1455151,98.149,-102.190,-162.211,0.0046387,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004208,1,OK,0.7900761,0.2923012,0.0098727,-0.5387414,26.182,-18.922,-194.594,0.0421551,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004208,1,OK,0.8782156,0.4492773,-0.0572393,0.1536586,6.407,24.093,-218.378,0.0572444,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004216,1,OK,0.6940309,-0.4103706,-0.5733712,-0.1454735,98.152,-102.190,-162.206,0.0038756,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004216,1,OK,0.7769101,0.2933622,0.0231116,-0.5566104,28.131,-19.448,-196.909,0.0487623,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004216,1,OK,0.8764924,0.4514076,-0.0588270,0.1566260,6.645,23.463,-218.935,0.0545043,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004224,1,OK,0.6940413,-0.4104630,-0.5733136,-0.1453901,98.158,-102.187,-162.200,0.0036545,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004224,1,OK,0.7676893,0.2969423,0.0351772,-0.5667813,30.023,-19.662,-199.641,0.0371228,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004224,1,OK,0.8748347,0.4541949,-0.0585854,0.1579211,7.240,22.756,-219.711,0.0564642,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004232,1,OK,0.6941297,-0.4107892,-0.5730631,-0.1450338,98.158,-102.180,-162.212,0.0016479,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004232,1,OK,0.7569135,0.2989625,0.0437119,-0.5794761,31.530,-20.493,-203.209,0.0275406,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004232,1,OK,0.8729562,0.4571635,-0.0580294,0.1599428,8.144,21.944,-220.659,0.0567489,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004240,1,OK,0.6941342,-0.4107752,-0.5730499,-0.1451045,98.153,-102.176,-162.202,0.0014899,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004240,1,OK,0.7450368,0.3000524,0.0539312,-0.5932792,32.774,-19.768,-205.844,0.0404110,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004240,1,OK,0.8707311,0.4604030,-0.0573517,0.1629946,9.329,20.921,-221.906,0.0518985,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004248,1,OK,0.6941748,-0.4109923,-0.5729073,-0.1448580,98.159,-102.173,-162.201,0.0025338,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004248,1,OK,0.7350568,0.3020523,0.0605016,-0.6039830,33.944,-19.558,-209.125,0.0342410,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004248,1,OK,0.8683662,0.4641714,-0.0556584,0.1654908,10.819,19.917,-223.276,0.0450204,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004256,1,OK,0.6942318,-0.4111674,-0.5727584,-0.1446771,98.151,-102.173,-162.197,0.0026341,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004256,1,OK,0.7248279,0.3043937,0.0677044,-0.6143168,34.537,-18.978,-212.149,0.0266256,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004256,1,OK,0.8664542,0.4685066,-0.0521467,0.1644366,12.464,19.074,-224.507,0.0537182,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004264,1,OK,0.6941663,-0.4109502,-0.5729344,-0.1449113,98.157,-102.175,-162.200,0.0020446,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004264,1,OK,0.7127702,0.3055993,0.0759229,-0.6267403,35.262,-18.566,-215.095,0.0492460,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004264,1,OK,0.8643618,0.4730932,-0.0479617,0.1635884,14.132,18.235,-225.764,0.0508572,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004272,1,OK,0.6942005,-0.4110832,-0.5728286,-0.1447884,98.152,-102.175,-162.178,0.0034861,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004272,1,OK,0.7036801,0.3086023,0.0822796,-0.6346881,36.033,-18.239,-218.059,0.0379146,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004272,1,OK,0.8618988,0.4782174,-0.0441631,0.1627520,15.793,17.246,-227.569,0.0583775,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004280,1,OK,0.6942404,-0.4111944,-0.5727369,-0.1446436,98.154,-102.171,-162.174,0.0055788,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004280,1,OK,0.6945216,0.3108155,0.0895224,-0.6426658,36.819,-18.187,-221.062,0.0337485,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004280,1,OK,0.8590811,0.4832814,-0.0412389,0.1634568,17.535,16.112,-229.862,0.0483879,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004288,1,OK,0.6941947,-0.4109978,-0.5728593,-0.1449367,98.147,-102.172,-162.156,0.0043780,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004288,1,OK,0.6836749,0.3124374,0.0974524,-0.6522841,37.610,-18.233,-223.974,0.0502753,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004288,1,OK,0.8560446,0.4881762,-0.0393226,0.1653037,19.366,14.852,-232.771,0.0422655,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9004296,1,OK,0.6941824,-0.4109488,-0.5729038,-0.1449592,98.150,-102.174,-162.155,0.0040093,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9004296,1,OK,0.6776178,0.3162341,0.1041136,-0.6557366,38.407,-18.125,-226.968,0.0482745,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9004296,1,OK,0.8534377,0.4935313,-0.0349427,0.1638596,21.032,13.697,-235.532,0.0430368,0
