Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221432,1,OK,0.8737443,0.2255589,0.0094800,-0.4308180,44.081,-12.436,-157.886,0.0420736,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221432,1,OK,0.6808355,-0.3609078,-0.6086612,-0.1890503,93.067,-107.696,-162.032,0.0037345,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221432,1,OK,0.8892962,0.4120589,-0.0961969,0.1735106,-8.613,82.546,-255.865,0.0478347,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221440,1,OK,0.8737849,0.2256159,0.0094931,-0.4307056,44.076,-12.464,-157.888,0.0417754,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221440,1,OK,0.6807860,-0.3607442,-0.6087673,-0.1891994,93.063,-107.701,-162.037,0.0049895,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221440,1,OK,0.8893365,0.4120581,-0.0962196,0.1732931,-8.626,82.535,-255.871,0.0480049,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221448,1,OK,0.8738573,0.2257111,0.0094522,-0.4305097,44.071,-12.494,-157.887,0.0413277,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221448,1,OK,0.6807170,-0.3605194,-0.6089000,-0.1894491,93.060,-107.702,-162.033,0.0054422,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221448,1,OK,0.8893519,0.4120991,-0.0961922,0.1731314,-8.649,82.526,-255.881,0.0479492,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221456,1,OK,0.8738978,0.2258367,0.0093757,-0.4303631,44.069,-12.525,-157.899,0.0416013,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221456,1,OK,0.6806793,-0.3604819,-0.6089571,-0.1894724,93.070,-107.707,-162.028,0.0052922,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221456,1,OK,0.8893412,0.4121311,-0.0962062,0.1731024,-8.665,82.509,-255.888,0.0477700,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221464,1,OK,0.8740542,0.2259019,0.0092999,-0.4300129,44.060,-12.555,-157.905,0.0410605,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221464,1,OK,0.6807288,-0.3605937,-0.6088897,-0.1892980,93.072,-107.703,-162.052,0.0044657,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221464,1,OK,0.8893599,0.4121728,-0.0961605,0.1729329,-8.677,82.497,-255.888,0.0477129,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221472,1,OK,0.8740017,0.2260043,0.0093064,-0.4300655,44.056,-12.581,-157.907,0.0412360,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221472,1,OK,0.6808020,-0.3608049,-0.6087653,-0.1890325,93.083,-107.700,-162.088,0.0026613,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221472,1,OK,0.8893205,0.4122349,-0.0962035,0.1729632,-8.686,82.494,-255.884,0.0480408,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221480,1,OK,0.8738786,0.2261452,0.0093647,-0.4302405,44.052,-12.598,-157.916,0.0417947,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221480,1,OK,0.6807847,-0.3608536,-0.6087585,-0.1890239,93.080,-107.704,-162.077,0.0027285,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221480,1,OK,0.8893041,0.4123032,-0.0961573,0.1729106,-8.691,82.489,-255.882,0.0482676,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221488,1,OK,0.8738953,0.2261855,0.0093474,-0.4301857,44.045,-12.625,-157.918,0.0416183,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221488,1,OK,0.6808316,-0.3610271,-0.6086573,-0.1888491,93.078,-107.705,-162.056,0.0021218,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221488,1,OK,0.8893149,0.4123405,-0.0960698,0.1728145,-8.684,82.473,-255.884,0.0479917,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221496,1,OK,0.8739594,0.2262734,0.0092402,-0.4300116,44.042,-12.653,-157.931,0.0412563,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221496,1,OK,0.6809122,-0.3612229,-0.6085065,-0.1886701,93.063,-107.705,-162.041,0.0016916,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221496,1,OK,0.8893204,0.4123724,-0.0960010,0.1727484,-8.667,82.459,-255.900,0.0479293,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221504,1,OK,0.8739788,0.2263732,0.0091777,-0.4299210,44.037,-12.670,-157.940,0.0410186,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221504,1,OK,0.6809864,-0.3613772,-0.6084004,-0.1884489,93.067,-107.705,-162.058,0.0007039,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221504,1,OK,0.8893056,0.4124342,-0.0959375,0.1727127,-8.647,82.447,-255.910,0.0473583,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221512,1,OK,0.8740301,0.2264005,0.0091423,-0.4298031,44.031,-12.675,-157.943,0.0407518,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221512,1,OK,0.6809451,-0.3612863,-0.6084705,-0.1885464,93.069,-107.705,-162.065,0.0010259,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221512,1,OK,0.8892825,0.4124975,-0.0958549,0.1727259,-8.627,82.430,-255.925,0.0469796,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221520,1,OK,0.8740312,0.2264312,0.0091162,-0.4297852,44.028,-12.677,-157.946,0.0408076,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221520,1,OK,0.6809200,-0.3611703,-0.6085382,-0.1886403,93.076,-107.701,-162.068,0.0019849,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221520,1,OK,0.8892674,0.4125264,-0.0957975,0.1727665,-8.603,82.407,-255.935,0.0473060,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221528,1,OK,0.8739833,0.2264403,0.0091312,-0.4298775,44.028,-12.679,-157.947,0.0410818,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221528,1,OK,0.6809653,-0.3613403,-0.6084290,-0.1885036,93.072,-107.700,-162.052,0.0013689,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221528,1,OK,0.8892234,0.4125719,-0.0957717,0.1728987,-8.578,82.392,-255.947,0.0473633,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221536,1,OK,0.8739998,0.2263871,0.0091866,-0.4298706,44.023,-12.681,-157.939,0.0411006,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221536,1,OK,0.6810048,-0.3614181,-0.6083585,-0.1884391,93.064,-107.699,-162.046,0.0009225,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221536,1,OK,0.8892189,0.4126861,-0.0956154,0.1727359,-8.548,82.384,-255.968,0.0475420,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221544,1,OK,0.8739740,0.2263637,0.0092240,-0.4299347,44.023,-12.684,-157.933,0.0413549,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221544,1,OK,0.6809917,-0.3613668,-0.6083700,-0.1885477,93.052,-107.701,-162.027,0.0005995,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221544,1,OK,0.8891901,0.4127454,-0.0955415,0.1727832,-8.511,82.364,-255.980,0.0471419,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221552,1,OK,0.8739779,0.2263112,0.0092212,-0.4299545,44.020,-12.692,-157.927,0.0415690,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221552,1,OK,0.6808720,-0.3609814,-0.6086044,-0.1889614,93.056,-107.698,-162.028,0.0031232,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221552,1,OK,0.8891772,0.4128088,-0.0954216,0.1727646,-8.476,82.345,-256.007,0.0473530,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221560,1,OK,0.8740792,0.2263195,0.0091295,-0.4297461,44.023,-12.699,-157.930,0.0408626,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221560,1,OK,0.6808654,-0.3608267,-0.6086780,-0.1890438,93.058,-107.694,-162.054,0.0046520,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221560,1,OK,0.8891619,0.4128875,-0.0953170,0.1727129,-8.446,82.327,-256.028,0.0477484,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221568,1,OK,0.8741585,0.2262997,0.0090791,-0.4295962,44.021,-12.703,-157.928,0.0409083,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221568,1,OK,0.6808329,-0.3607239,-0.6087364,-0.1891686,93.058,-107.694,-162.066,0.0046042,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221568,1,OK,0.8891424,0.4130126,-0.0951882,0.1725853,-8.421,82.319,-256.049,0.0481267,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221576,1,OK,0.8741607,0.2262814,0.0090865,-0.4296013,44.020,-12.704,-157.930,0.0407122,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221576,1,OK,0.6807461,-0.3604387,-0.6089186,-0.1894385,93.062,-107.694,-162.082,0.0062564,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221576,1,OK,0.8890999,0.4131023,-0.0951331,0.1726196,-8.401,82.303,-256.054,0.0481393,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221584,1,OK,0.8742321,0.2262660,0.0090679,-0.4294644,44.018,-12.708,-157.925,0.0406684,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221584,1,OK,0.6807105,-0.3603906,-0.6089693,-0.1894948,93.068,-107.693,-162.074,0.0062980,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221584,1,OK,0.8891003,0.4131823,-0.0950323,0.1724814,-8.384,82.283,-256.070,0.0483745,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221592,1,OK,0.8742588,0.2262324,0.0091085,-0.4294269,44.014,-12.717,-157.931,0.0408768,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221592,1,OK,0.6807343,-0.3603885,-0.6089488,-0.1894790,93.066,-107.689,-162.077,0.0059709,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221592,1,OK,0.8891134,0.4132702,-0.0949097,0.1722707,-8.371,82.268,-256.084,0.0481955,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221600,1,OK,0.8742826,0.2262754,0.0090729,-0.4293565,44.016,-12.717,-157.929,0.0410807,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221600,1,OK,0.6807897,-0.3605042,-0.6088517,-0.1893717,93.056,-107.689,-162.087,0.0050450,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221600,1,OK,0.8891409,0.4134012,-0.0947174,0.1719203,-8.364,82.255,-256.094,0.0478072,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221608,1,OK,0.8743174,0.2262909,0.0090195,-0.4292787,44.017,-12.720,-157.939,0.0408215,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221608,1,OK,0.6808161,-0.3605887,-0.6088077,-0.1892576,93.061,-107.690,-162.096,0.0050375,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221608,1,OK,0.8891651,0.4135047,-0.0945579,0.1716335,-8.364,82.243,-256.103,0.0475309,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221616,1,OK,0.8743156,0.2262626,0.0090082,-0.4292975,44.017,-12.725,-157.940,0.0410207,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221616,1,OK,0.6808686,-0.3607228,-0.6087212,-0.1890911,93.067,-107.688,-162.103,0.0050023,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221616,1,OK,0.8891992,0.4135546,-0.0945005,0.1713679,-8.359,82.229,-256.106,0.0476666,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221624,1,OK,0.8742997,0.2262792,0.0089864,-0.4293217,44.018,-12.730,-157.940,0.0415621,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221624,1,OK,0.6809124,-0.3608051,-0.6086657,-0.1889552,93.076,-107.687,-162.120,0.0038837,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221624,1,OK,0.8892424,0.4136265,-0.0944187,0.1710152,-8.368,82.227,-256.133,0.0479991,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221632,1,OK,0.8743761,0.2263554,0.0089906,-0.4291257,44.015,-12.726,-157.944,0.0414018,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221632,1,OK,0.6809338,-0.3609001,-0.6086247,-0.1888285,93.075,-107.691,-162.125,0.0024567,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221632,1,OK,0.8892693,0.4137067,-0.0943325,0.1707285,-8.388,82.222,-256.150,0.0473985,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221640,1,OK,0.8743185,0.2263364,0.0090438,-0.4292518,44.010,-12.732,-157.940,0.0416996,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221640,1,OK,0.6809618,-0.3611046,-0.6085339,-0.1886292,93.081,-107.697,-162.114,0.0013223,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221640,1,OK,0.8892564,0.4137461,-0.0943534,0.1706888,-8.403,82.214,-256.165,0.0467889,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221648,1,OK,0.8742202,0.2263495,0.0091176,-0.4294437,44.007,-12.736,-157.938,0.0421673,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221648,1,OK,0.6809394,-0.3609742,-0.6086057,-0.1887281,93.080,-107.698,-162.124,0.0021511,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221648,1,OK,0.8892589,0.4137708,-0.0943806,0.1706006,-8.404,82.197,-256.177,0.0464769,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221656,1,OK,0.8741912,0.2263450,0.0091713,-0.4295038,44.001,-12.741,-157.933,0.0426589,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221656,1,OK,0.6809242,-0.3608797,-0.6086524,-0.1888128,93.085,-107.692,-162.134,0.0031799,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221656,1,OK,0.8893050,0.4138575,-0.0942407,0.1702271,-8.410,82.190,-256.208,0.0468628,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221664,1,OK,0.8741490,0.2263658,0.0091411,-0.4295794,44.004,-12.745,-157.939,0.0429276,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221664,1,OK,0.6808986,-0.3607733,-0.6086992,-0.1889577,93.080,-107.693,-162.145,0.0044196,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221664,1,OK,0.8892976,0.4139404,-0.0941707,0.1701029,-8.414,82.189,-256.223,0.0470234,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221672,1,OK,0.8741622,0.2263474,0.0091067,-0.4295629,44.002,-12.750,-157.932,0.0427652,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221672,1,OK,0.6809203,-0.3609081,-0.6086356,-0.1888270,93.080,-107.697,-162.137,0.0042668,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221672,1,OK,0.8892859,0.4139535,-0.0941594,0.1701384,-8.410,82.178,-256.234,0.0469715,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221680,1,OK,0.8740981,0.2262644,0.0091933,-0.4297354,43.994,-12.758,-157.924,0.0429378,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221680,1,OK,0.6809251,-0.3609377,-0.6086302,-0.1887703,93.081,-107.699,-162.133,0.0038306,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221680,1,OK,0.8892447,0.4139919,-0.0941614,0.1702592,-8.403,82.177,-256.237,0.0470026,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221688,1,OK,0.8741425,0.2262075,0.0092778,-0.4296731,43.983,-12.760,-157.907,0.0429961,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221688,1,OK,0.6808376,-0.3606035,-0.6088260,-0.1890929,93.080,-107.699,-162.136,0.0062442,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221688,1,OK,0.8892235,0.4140757,-0.0941221,0.1701877,-8.383,82.177,-256.262,0.0476856,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221696,1,OK,0.8741206,0.2262240,0.0093046,-0.4297083,43.978,-12.764,-157.906,0.0429080,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221696,1,OK,0.6807603,-0.3603781,-0.6089760,-0.1893180,93.086,-107.702,-162.149,0.0072265,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221696,1,OK,0.8891680,0.4141832,-0.0940704,0.1702449,-8.369,82.176,-256.287,0.0477657,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221704,1,OK,0.8741230,0.2262733,0.0093190,-0.4296773,43.976,-12.761,-157.907,0.0423170,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221704,1,OK,0.6807572,-0.3604549,-0.6089492,-0.1892692,93.085,-107.702,-162.138,0.0071812,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221704,1,OK,0.8891346,0.4142796,-0.0939723,0.1702391,-8.345,82.162,-256.299,0.0480539,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221712,1,OK,0.8739777,0.2263277,0.0093243,-0.4299440,43.982,-12.761,-157.913,0.0428624,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221712,1,OK,0.6808019,-0.3605789,-0.6088586,-0.1891633,93.085,-107.696,-162.131,0.0077362,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221712,1,OK,0.8890899,0.4143527,-0.0939426,0.1703108,-8.307,82.150,-256.316,0.0484245,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221720,1,OK,0.8740275,0.2263732,0.0092924,-0.4298195,43.983,-12.760,-157.916,0.0429506,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221720,1,OK,0.6808137,-0.3605641,-0.6088461,-0.1891897,93.076,-107.695,-162.131,0.0077466,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221720,1,OK,0.8890765,0.4144445,-0.0938098,0.1702306,-8.277,82.138,-256.336,0.0487193,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221728,1,OK,0.8739691,0.2263891,0.0093163,-0.4299293,43.987,-12.758,-157.914,0.0428647,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221728,1,OK,0.6807836,-0.3604919,-0.6089021,-0.1892550,93.081,-107.695,-162.137,0.0080437,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221728,1,OK,0.8890463,0.4145476,-0.0937003,0.1701977,-8.246,82.133,-256.357,0.0487616,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221736,1,OK,0.8739310,0.2263695,0.0093229,-0.4300168,43.988,-12.759,-157.916,0.0429528,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221736,1,OK,0.6808098,-0.3606876,-0.6088214,-0.1890477,93.086,-107.702,-162.130,0.0059973,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221736,1,OK,0.8889928,0.4146176,-0.0936840,0.1703155,-8.215,82.117,-256.369,0.0483066,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221744,1,OK,0.8738530,0.2263617,0.0093964,-0.4301780,43.984,-12.757,-157.912,0.0435021,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221744,1,OK,0.6808746,-0.3609026,-0.6087200,-0.1887299,93.098,-107.703,-162.143,0.0039141,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221744,1,OK,0.8889500,0.4146734,-0.0936678,0.1704118,-8.186,82.099,-256.384,0.0486304,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221752,1,OK,0.8738603,0.2264335,0.0093753,-0.4301258,43.987,-12.751,-157.914,0.0434860,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221752,1,OK,0.6809068,-0.3609902,-0.6086686,-0.1886123,93.106,-107.699,-162.155,0.0023027,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221752,1,OK,0.8889259,0.4147848,-0.0935512,0.1703306,-8.163,82.092,-256.404,0.0488816,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221760,1,OK,0.8738956,0.2264606,0.0093905,-0.4300394,43.988,-12.745,-157.908,0.0431396,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221760,1,OK,0.6808986,-0.3609966,-0.6086632,-0.1886470,93.106,-107.699,-162.144,0.0019150,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221760,1,OK,0.8888825,0.4148432,-0.0935554,0.1704126,-8.141,82.079,-256.425,0.0486289,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221768,1,OK,0.8739268,0.2265407,0.0093744,-0.4299342,43.992,-12.741,-157.916,0.0424694,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221768,1,OK,0.6809429,-0.3612091,-0.6085331,-0.1884999,93.097,-107.702,-162.128,0.0009477,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221768,1,OK,0.8888669,0.4148681,-0.0935388,0.1704422,-8.119,82.064,-256.422,0.0481202,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221776,1,OK,0.8738309,0.2265897,0.0093706,-0.4301034,43.996,-12.738,-157.921,0.0426369,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221776,1,OK,0.6810181,-0.3614315,-0.6083812,-0.1882922,93.084,-107.699,-162.115,0.0018099,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221776,1,OK,0.8888381,0.4148859,-0.0935339,0.1705520,-8.113,82.052,-256.424,0.0475316,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221784,1,OK,0.8737619,0.2265793,0.0093151,-0.4302501,44.000,-12.746,-157.935,0.0433712,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221784,1,OK,0.6809307,-0.3611675,-0.6085576,-0.1885446,93.085,-107.703,-162.118,0.0020958,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221784,1,OK,0.8887943,0.4149320,-0.0935343,0.1706674,-8.116,82.052,-256.433,0.0470193,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221792,1,OK,0.8738699,0.2265228,0.0092639,-0.4300617,43.996,-12.755,-157.932,0.0428527,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221792,1,OK,0.6809039,-0.3610953,-0.6086114,-0.1886059,93.086,-107.708,-162.117,0.0024541,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221792,1,OK,0.8887821,0.4149414,-0.0935520,0.1706988,-8.116,82.045,-256.425,0.0469144,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,221800,1,OK,0.8738945,0.2264943,0.0092598,-0.4300267,43.995,-12.757,-157.928,0.0423829,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,221800,1,OK,0.6809524,-0.3612506,-0.6085239,-0.1884158,93.094,-107.704,-162.129,0.0039280,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,221800,1,OK,0.8887855,0.4149518,-0.0935507,0.1706563,-8.116,82.040,-256.404,0.0468624,0
